tokenAddress,from,tokenAmount,paycoinAmount
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xd32d78003cae40cca6E156cF49b3508A37404F73,13442175604468746,1890398816545092429336
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x09bd18b813b1bc6c066Da553D0c93E55a079Dc3a,2636231070951855435,1838111789951103102597
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x41f80C04512D90d9EF63472aAAd9B3AABA2F3A88,1573238978442586307,1091144300474523868523
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x271dc1e9F66330E1a1dbc1F0F465184F56B71268,974139584882315358756,3039670661832375927961
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x3dc9E0a61a98821bd8bB2C5363aD8169B49CEb34,27785418360111981169014,103241470846744512603885
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xC5DaFE845c35289D84EfbdC0484274300e8EdFE1,6654798573270015964366,30131276780977649490441
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xcEaAea1f3e4b0f779dC05Ae13dd1110138F8c34d,412601812126069690075,1959269970040253528822
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0362C982AB697e34B10f0afc85Deb8572aAbB274,123876165141381544903,109323138668394879398668
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xe8A741dF8A82b63FBE0A89334b685deD11555EE2,203165661271079251,19052157944553972438908
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xEdfdB89B9c6E8731f823Ac1873b1d822E9e42C74,7908985269629660774,8953799454137752562728
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xB014cA81B58592BB19efc8232f1E3D047D5B1722,1041172857405558702,1201406955282589011973
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x242F16Ed8f8E347013304672e3928a22624b33Dc,417440314712147165,483195900713103274242
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x61BFBE91587C7315A01f4524b06Bf64Af64047F6,4823670478054125373,5647157475532037809133
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5Ed1C7671B13cF1873FD94f22192f1880A3f57D8,252327537589539745,25810764934593944628068
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x0362C982AB697e34B10f0afc85Deb8572aAbB274,85862816725561987529,124905654942376161357592
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,134120711181834881169,667335266199777765967
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xB2e7101Ad42c630204a3C4677fc7A7F54102Bf10,4030220925954981,378574770967097013217
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x2BEe4Fc82b4843A40E5a41329dd865e31CDE8492,12808344932272310732,21640966739548248519338
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xB014cA81B58592BB19efc8232f1E3D047D5B1722,54389077468134091456,270980175157716732682
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe14b5aAE97178dd73f087F009DcBfd52b5F7961A,1201618052524563988578,6040306102480226232535
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xd32d78003cae40cca6E156cF49b3508A37404F73,2655817326821570101,3175685310402394983881
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x0362C982AB697e34B10f0afc85Deb8572aAbB274,450368050172249620,48150599637330466193229
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x03ED71c8EAE7aE81469d4C78799b435F142dba5B,3134948932305610573030,16463230290605271728112
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x9D4414D600E16975b501019B9131dBB033259cF5,11091217542422547000,13672147577675556000288
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x89c568F573C282f83F802F0685F878CD727d80bc,459805004950891621964,2478509204656880357201
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xF4Ed726c3F10068914Db7B485e4b30E63D7EBaF1,13941862256031684509,18184593893623404476619
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xcFe3a516e7cbAEcCc7526B486B9a4b158B44c646,145570664098067753542,888601404368903922473
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xBC23FCdbeCe908FC424Eb442b5d1AFb0D5993324,5359187103662064673478,34183214255836855764611
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x25a509da5DfBe06397dbfe5F82e97fbFB75C237B,4405437074347385040,5087478794301285372938
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xC73B2c54Df638a8C81f9c7Cb3e6074a08bfAe602,146161434494282926,170449430522868099957
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xCc1ab890b74693115a725F74A0738869a784A1Cc,44760489527870390015,33916718136089663698314
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xB07e53c6E90f7E5B272a7BCC8136899a6E1dAd31,1978798872130759,231469629316231474282
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x41f80C04512D90d9EF63472aAAd9B3AABA2F3A88,380515499624026877,311906917915961819757
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x3Ad5bF58C6f9FdEca084C033830f3CA9e70E75D4,9244420714604055177,7711971889294957865093
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xEdfdB89B9c6E8731f823Ac1873b1d822E9e42C74,6820353240523300080,5860271413774698653225
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,1675956958722371,189809153492999530433
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x0362C982AB697e34B10f0afc85Deb8572aAbB274,1995185346360729762413,9582252114507280967977
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x30fa36558A45Cb775a767BC1EA3F656899e20326,21213737336095964313,16455369088305736417117
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1a20d10c5Af3Ec2D59522D1d868D4124a0B64153,1530071220501234046124,6713535957554616562984
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x61BFBE91587C7315A01f4524b06Bf64Af64047F6,85784667446781955,8393013825150901055043
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe14b5aAE97178dd73f087F009DcBfd52b5F7961A,862675239019308506,814071527697507145253
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x4eeA6E28F723E30FcF88acf448FB63813E08549B,930599202844283728171,4006585614161465936144
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xA00b7e747aB00b27e2c9EB1b970e140bd2Cb68D4,85243618266671134,7804134245634779579087
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x0759bc565CFEd39Ef4098FfFA230f35D10B811c7,18822607569416392,1651538526503483332786
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xb6B81d97314Cda2A06A381E6A5a25E305Fb42Fb3,13808539173725497642,59704572349228584328
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe8A741dF8A82b63FBE0A89334b685deD11555EE2,1726601291427933953473,7551799555396534337340
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x73c5d17b87A15b72FaE99Bd4Dba063e959792E7D,114981968397992580,10756244387854878044140
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,291113336992339484,263343332897427966469
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x09bd18b813b1bc6c066Da553D0c93E55a079Dc3a,7055444261948023,641966190282825066433
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xcFe3a516e7cbAEcCc7526B486B9a4b158B44c646,107167991716624366643,614777858621727103873
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x3dc9E0a61a98821bd8bB2C5363aD8169B49CEb34,240237072628119664674,198664339430584717365089
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x03ED71c8EAE7aE81469d4C78799b435F142dba5B,110835408894454007,8745374964189233674720
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,57010941589143799,72739720472475874649
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xE7dbe3372e690fd1D7870901d2781387d57ee0bC,4228986075605041929535,18797908700082238040312
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x30fa36558A45Cb775a767BC1EA3F656899e20326,387185459283994303571,1754581005028261201931
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x41b19083452265c7B7d2324D615CDE5968B99379,44590959109076896,2725093784219769761053
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x76Bb2D200b2292e27330593BBdeb5033729E1cDF,12041425475523028310,18937338136444215663538
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x30fa36558A45Cb775a767BC1EA3F656899e20326,54888785694249835,3135221769435203937245
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x8544890C7E7f21bF8b3FA7ec433b80df5CC04F4a,160664409022495041,9472661420283280182876
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x09bd18b813b1bc6c066Da553D0c93E55a079Dc3a,38208744270828316364,144640753902693922202
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1aaBD40A051821D8feFE050202a4D512275874c8,13676974240710145281102,55794989704979320950429
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xcFe3a516e7cbAEcCc7526B486B9a4b158B44c646,365740490402838050634,1632170312030259406230
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x193938a2bd57D7269A0323fe629a3bC6D955abe4,6196538582688306168069,28771488433457427097652
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5431F4e3F34374f0177C56B1418B659257b1524a,36555260358019979,2227244156918621491303
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xB014cA81B58592BB19efc8232f1E3D047D5B1722,814485123494269,49904238537959589392
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xD1340cA7C4f28c312f1115abbEf2956711c3f25b,3826917061370204736072,19042406742857900285193
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1CEE82EEd89Bd5Be5bf2507a92a755dcF1D8e8dc,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x4e244a11a2f30b3bF411276387f14EA37b38B135,3267050083375092199411,17132705518818315802034
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x911951798c45F8F6c74DF1422B3ac4025831d98E,30309142471267856,1859766179691012430868
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xC5DaFE845c35289D84EfbdC0484274300e8EdFE1,604639444872956320,41014660295847334055434
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xCc1ab890b74693115a725F74A0738869a784A1Cc,34273356397611486,2380301696857905247969
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xfA3dAD1FecF5C286DEB431c4B45BBED1116C25af,3071127274559688786008,14702997598772843480184
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1aaBD40A051821D8feFE050202a4D512275874c8,1346294971905575059346,6449800554846130425109
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xB86340BD1c5F7dB534B703E5A44A974548892B38,47541938053530775,3767411479367123989440
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x1Cc32A47cE9764b914C43f86895A2B3028c7f3C4,249098880640983039604,1183939833725812703331
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1CEE82EEd89Bd5Be5bf2507a92a755dcF1D8e8dc,0,0
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x582D13CedB408dA56e27b37E05711d1ade3B1047,4849757028299226827,5019631804078954951338
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe14b5aAE97178dd73f087F009DcBfd52b5F7961A,474571991653888911,453861884670619349887
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe78cbEA4967C63199dA698Ac318bAcC56785b5da,17910982778705058510855,82214836482444719007011
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xB86340BD1c5F7dB534B703E5A44A974548892B38,1010324529604674602,969047494000439798302
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5Cf9395d26f33beB3b0C707e9B90d146723803e7,155770979136943651,19831050607572817787279
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xB2e7101Ad42c630204a3C4677fc7A7F54102Bf10,5212638344376381,687218686946265800615
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xc4a97b4b2b5f442C9f67a1BB5C330e8e9D4276c3,914324403478510075954,4715374258618995786529
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xe78cbEA4967C63199dA698Ac318bAcC56785b5da,10227844451782409040629,57318653470725570233301
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xc4a97b4b2b5f442C9f67a1BB5C330e8e9D4276c3,9287219960617430,1228329837437518477400
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xA00b7e747aB00b27e2c9EB1b970e140bd2Cb68D4,4033818500029576302492,24047215665011157843462
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xF4Ed726c3F10068914Db7B485e4b30E63D7EBaF1,33964205553482014,4698313802543658311721
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xD17220fC6813DE0E91e5ECAcCbf1b858e07d56FD,2059481692021652886523,11892756687204865147534
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x89c568F573C282f83F802F0685F878CD727d80bc,3098271833803053,453447567065598239905
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x89c568F573C282f83F802F0685F878CD727d80bc,2122022342638236,310946081149730015586
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x242F16Ed8f8E347013304672e3928a22624b33Dc,1422011586831724251,949065703007858683917
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xd6409E82D95eCC6cB3Bc65698824d1db8eDea9b6,12547598360417907773,70001843109607201436
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xa2A25a1635052F1E11b260b765c75c3A1744af98,17995795223852574,2648598321944139447259
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xF4Ed726c3F10068914Db7B485e4b30E63D7EBaF1,926565672376477715541,5392602137549245798349
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xd18E18B8b2E22cf2127915b7a6452290997A46A3,193010518995092714,34950381012730700323223
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x33A4622B82D4c04a53e170c638B944ce27cffce3,23856608089204801286,9970089730807577268196
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x1CEE82EEd89Bd5Be5bf2507a92a755dcF1D8e8dc,0,0
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x689AF93DC9D4e6Da145Eff6398ae792fe4BaD8dD,6523574856916847888819,40246526733404756570353
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x271dc1e9F66330E1a1dbc1F0F465184F56B71268,18234845224116691916,8048861358373608728758
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xa2A25a1635052F1E11b260b765c75c3A1744af98,5819782529540753015,2556267826042426720224
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1866bC5C04ab09aD08118AD134558d5d53163dDE,7857295711023947,1545707492638773578784
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x30fa36558A45Cb775a767BC1EA3F656899e20326,3823711267725664,754585287365908690314
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x3dc9E0a61a98821bd8bB2C5363aD8169B49CEb34,103930034098731757648,55931770309175242633572
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x2BEe4Fc82b4843A40E5a41329dd865e31CDE8492,338888411492500428,57909119667955717439554
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x41f80C04512D90d9EF63472aAAd9B3AABA2F3A88,31365922349658183556,167438978357578538625
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x3Ad5bF58C6f9FdEca084C033830f3CA9e70E75D4,2264329258527360128125,11795303983201348337452
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xB07e53c6E90f7E5B272a7BCC8136899a6E1dAd31,77357219154390010757,411882344697830876778
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xA5783B6d849Af89134a9e22C0E617c3b150a05d3,33945462077387808,3931806291237141874601
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x44827fEAE248795B60B243440BCf8FdEfAb68EFD,13015254277436909926,7871822902473437996667
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x260013180219B4B69212d0377E1e309749DD6ef5,2650671477989462095075,14399852206342672861799
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x5431F4e3F34374f0177C56B1418B659257b1524a,21156590697409634,2486652587147705175546
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x5Cf9395d26f33beB3b0C707e9B90d146723803e7,7464014509091962003,4955385533567224847315
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x344B5C1213e561FB450Ca58E32D8b2b06a8eB548,2925159184273718025,1959144987109122562553
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x7B1e64e6E1116E802AF13c35D44644E22A410699,14474073945596262815747,64886997056296346898633
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xEdfdB89B9c6E8731f823Ac1873b1d822E9e42C74,76708548425453452,8261870263207547112774
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x4e244a11a2f30b3bF411276387f14EA37b38B135,7360856967472625768691,38338499205384416655187
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x5334142a596e53120233703F7c7AaB5AedB8e968,1566640580190104442,1308615111416007989344
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x49F07764389B0641C820C6bcB470E42cC89e92BA,1327128246491776300,1114436808982566027869
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x87Fe3884cCD5b27D8377770A296634110F87859a,873346471224351103221,4651108178606291815881
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xd18E18B8b2E22cf2127915b7a6452290997A46A3,4007368017927144752447,22127325721470444475598
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x8544890C7E7f21bF8b3FA7ec433b80df5CC04F4a,3688470277556071935,3125455349052921184224
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x0193f140a705604132a85Bc1734dD32D025fACe3,40644028485344919,3988335921694184489859
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x1a20d10c5Af3Ec2D59522D1d868D4124a0B64153,6520275233468746050,5423601089099950441412
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xF4Ed726c3F10068914Db7B485e4b30E63D7EBaF1,781711531814143125105,4526759378851377180587
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xC5DaFE845c35289D84EfbdC0484274300e8EdFE1,60336435269609857698,60727816135103022166780
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x03ED71c8EAE7aE81469d4C78799b435F142dba5B,894712184157236098362,5247876266179909515614
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xE7dbe3372e690fd1D7870901d2781387d57ee0bC,2192774113933837710649,12750000191970995615522
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xC89af34415eb512A276670d78f9679Fb8214202B,101585800293506523,8721855668197340765416
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xEdfdB89B9c6E8731f823Ac1873b1d822E9e42C74,965643807549100869437,6275348536490255797983
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x0193f140a705604132a85Bc1734dD32D025fACe3,56127915488042969,4180139860378617866210
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xa5861Cd5435d4a7CcF06935fBe44ff180EDcD59b,918882790879420083368,6063220787790185852810
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x49F07764389B0641C820C6bcB470E42cC89e92BA,689992105399799105774,4431525868967847970712
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x5Ed1C7671B13cF1873FD94f22192f1880A3f57D8,945259390792161951158,6263800055953342905045
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x8354832142f5089dc4eDdacCcbb61740EC762275,5221624198274927,458681635699647435933
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xb91fa2874F394ed50c0e150D77c9c186B9f15422,305639991849761001,28441032787698184171582
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x5431F4e3F34374f0177C56B1418B659257b1524a,54247611455605654286,355827705483282393205
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xBC23FCdbeCe908FC424Eb442b5d1AFb0D5993324,14868657486498822766615,110932753049181929847705
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x94334a4B65Bfb62c54B4c4b854Ee86f0fdDC6737,108607235392713600,11020588534790411093504
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xcFe3a516e7cbAEcCc7526B486B9a4b158B44c646,246984417214739058,25603601303499641897859
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xE2B4AD165eFdF776A33ce861B02b1feb110a6604,16176954895600372629,15601261807809654763582
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xde62AAb395765b45FbC14fcF3952176CD6816f27,7388105034270150,7355304780554087881
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1Cc32A47cE9764b914C43f86895A2B3028c7f3C4,16518220020576436,1803168705292740234337
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x0e55F689599e89b5F24F764DeB3408Fa1A2D816E,119985287019743609796,922463686167070468850
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x8544890C7E7f21bF8b3FA7ec433b80df5CC04F4a,974412584659420341219,7565439232741935081540
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x9a1A3B806EF6C53291204a382Db4BD678A67C420,6151109619285357810600,50942624381868405793691
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x0e55F689599e89b5F24F764DeB3408Fa1A2D816E,94876057010682193780,795700280005987621009
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xD942a16F67fb9b0534FFa1D1FEc439Ae07510877,61496848086235525152,25799926619878482434553
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x03ED71c8EAE7aE81469d4C78799b435F142dba5B,81089782615671008,7272738703072114792136
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xA5783B6d849Af89134a9e22C0E617c3b150a05d3,35517838756257787,3334976047412094340978
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x4e244a11a2f30b3bF411276387f14EA37b38B135,26720477918488884707,12939334933996397581273
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x93093D85f65ac30866E2Bf1F8F983B14D78e092C,2056556538668551,194459102666962198716
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x9D4414D600E16975b501019B9131dBB033259cF5,19631797928168096736,8919070681748683509536
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xde62AAb395765b45FbC14fcF3952176CD6816f27,6472549954087027,3019478869742277552
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x0e55F689599e89b5F24F764DeB3408Fa1A2D816E,19433382587293116351,144742150378722411199
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x9a1A3B806EF6C53291204a382Db4BD678A67C420,9152855506890195890278,74031323047597305900922
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x1866bC5C04ab09aD08118AD134558d5d53163dDE,12103515565881790,1125972781932083418481
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xD1340cA7C4f28c312f1115abbEf2956711c3f25b,21345997884578599,1998171121222101141057
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x21b42413bA931038f35e7A5224FaDb065d297Ba3,994355694793882159,444407331926699900300
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x25a509da5DfBe06397dbfe5F82e97fbFB75C237B,6036914958373495,517382131754144025779
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x3Ad5bF58C6f9FdEca084C033830f3CA9e70E75D4,46742997093556871,3804203590375710107438
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xA5136B07b05905EEE6679f935B8E6A118ffAC926,473409765365152248971,3353816602564134334150
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x3dc9E0a61a98821bd8bB2C5363aD8169B49CEb34,1097454780001899790,109228743241616238054988
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x65a2d884472237288684cB04dbEE7f2C340a18A0,98460606778839874,12350824637183655380611
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0xd18E18B8b2E22cf2127915b7a6452290997A46A3,189154772290384534,21068469709106922403095
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x2D0377757C1fD6097B16Bcd5B83C2B7e05F8B84B,8946818269548150,1033988329530019942094
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x271dc1e9F66330E1a1dbc1F0F465184F56B71268,13026831105863093394,6251642059813366301097
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xd32d78003cae40cca6E156cF49b3508A37404F73,2757288897643105006074,19675744376838179463275
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xde62AAb395765b45FbC14fcF3952176CD6816f27,16964125525379534,7697921713146930026
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0xE23c70B8A445C25E37D453208Ee75C4a0110D49e,1626875443753386408455,12413884798277691116347
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x344B5C1213e561FB450Ca58E32D8b2b06a8eB548,3127105943627772110,1425043466488847967458
0x7CA3dB74F7b6cd8D6Db1D34dEc2eA3c89a3417ec,0x242F16Ed8f8E347013304672e3928a22624b33Dc,175127485922058882205,1357529103823811601356
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0x1cFe3dB0B28282B573dc4C5E2575452d5B936E0C,9604673722028465144,6108880976606024500834
0xe7CB1c67752cBb975a56815Af242ce2Ce63d3113,0x0362C982AB697e34B10f0afc85Deb8572aAbB274,209028541317082350,27318028301810777768966
0x1596Ff8ED308a83897a731F3C1e814B19E11D68c,0xe78cbEA4967C63199dA698Ac318bAcC56785b5da,13350633410491508090,8557293184913671744830
